,Job Title,Company,Location,Salary,Job Description,Post Date,Extract Date
848,Digital B2B Analyst,1-800-Flowers,"Jericho, NY 11753",Estimated $50.7K - $64.1K a year,"This includes creating new KPIs, dashboards, and the tools and data pipelines needed to support and improve leadership’s ability to make customer-centric…",Posted30+ days ago,2022-05-05
849,Business Analyst,Macquarie Group Limited,"Philadelphia, NY",Estimated $78.1K - $98.9K a year,"Identifying data issues and work with appropriate resources to resolve them.
The Identity and Access Management (IAM) team performs a vital role for Macquarie…",Posted30+ days ago,2022-05-05
850,"Senior Analyst, Data & Insights (Subscriber/Subscription Rep...",The New York Times,"New York, NY",N/A,"Familiarity with GCP or other big data environments.
Familiarity with GCP or other big data environments.
Closely work with Engineering to solve data issues…",Posted30+ days ago,2022-05-05
851,Senior Data Analyst - ETL Pipelining,Bloomberg,"New York, NY 10261",N/A,Design data models: Choose optimal data solutions and design flexible schemas for our data to ultimately improve the way clients interact with and analyze…,Posted30+ days ago,2022-05-05
852,new,"Arrow Electronics, Inc.","Remote in Melville, NY 11747",N/A,Typically requires 5-7 years of related experience with a 4-year degree; or 3 years and an advanced degree; or equivalent work experience.,Posted1 day ago,2022-05-05
853,IT Business Analyst,Environmental Defense Fund,"New York, NY 10003 (Flatiron area)",Estimated $90.5K - $115K a year,"The IT Business Analyst will be responsible for acting as a liaison between EDF's business users and technologists.
Participate in solution design sessions.",Posted30+ days ago,2022-05-05
854,Lead Workforce Intelligence Analyst - Data Scientist,Northwell Health,"Lake Success, NY",N/A,"5-7 years of relevant experience and progressive experience where team leadership was demonstrated, required.
Collaborates with HR Areas (Total Rewards, Talent,…",Posted30+ days ago,2022-05-05
855,new,GlossGenius,"Remote in New York, NY",Estimated $109K - $139K a year,"Use dbt to design and build data models that enable great analysis.
The team assumes full ownership of our front-end data tech stack.",Posted7 days ago,2022-05-05
856,Business Analyst II,NPD Group,"Port Washington, NY 11050",Estimated $70.2K - $89K a year,"The role will predominately focus on gathering and analyzing work group data, defining current processes and requirements, develop new insights based on…",Posted30+ days ago,2022-05-05
857,"Senior Marketing Data Analyst NEW YORK, NYMARKETING – MARKET...",Tonal,"New York, NY",N/A,"4+ years as a hands-on data analyst, with experience in the marketing landscape.
Tonal is looking for a marketing data expert who is able to leverage data to…",Posted30+ days ago,2022-05-05
858,Business Analyst,NBCUniversal,"New York, NY 10112 (Midtown area)+1 location",N/A,"Execute data quality and data validation activities on a regular basis, including automatic and manual data cleansing.
Knowledge of media and ad sales business.",Posted22 days ago,2022-05-05
859,Medical Economics Analyst,EmblemHealth,"New York, NY",N/A,"3-5 years of related work experience required, preferably in a healthcare provider or insurance environment.
Strong data querying skills using tools such as SQL…",Posted30+ days ago,2022-05-05
860,new,Talan,"New York, NY",N/A,"3 weeks of paid vacation per year at hire and up to 5 weeks according to seniority (annual untaken vacation days are cashed out).
5 sick and 2 personal days.",Posted6 days ago,2022-05-05
861,Business Analyst,BETAPOINT,"Brooklyn, NY",Estimated $87.5K - $111K a year,"At least 5 years of experience (senior BA) serving as a Business Analyst or in a similar capacity.
A strong understanding and experience in developing and…",Posted30+ days ago,2022-05-05
862,Senior Data Privacy Analyst,Signature Bank,"New York, NY",Estimated $87.6K - $111K a year,"Coordinates and/or conducts analysis for Bank-wide programs related to privacy, including participating in data mapping and privacy impact assessments that…",Posted30+ days ago,2022-05-05
863,Analyst - Global Transaction Analytics,Alvarez & Marsal,"New York, NY",Estimated $83.1K - $105K a year,"Strong technical background with hands-on data analytics experience.
1-2+ years of experience in data analytics or transaction services.",Posted30+ days ago,2022-05-05
864,Credit Quantitative Analyst/Data Scientist - Assistant Vice...,Citi,"New York, NY+1 location",N/A,"Ability to manipulate and analyze complex, large scale, high dimensional data from varying sources.
Create, implement, and support quantitative models for the…",Posted30+ days ago,2022-05-05
865,Data Analytics - Senior Associate - New York City,Forensic Risk Alliance,"New York, NY 10019 (Midtown area)",Estimated $83.9K - $106K a year,"Validate imported data and perform preliminary data manipulation and analysis.
Inventory data received and record metadata.",Posted15 days ago,2022-05-05
866,new,Unity Preparatory Charter School of Brooklyn,"Hybrid remote in Brooklyn, NY 11211+1 location",Estimated $58.4K - $74K a year,"Analyzes school-level data, including state examinations, Regents, Star data, interim assessment data generated through Illuminate.",Posted7 days ago,2022-05-05
867,new,Excellus,"Rochester, NY 14604 (Central Business District area)",N/A,"Reconciles Data Warehouse data with corporate financials.
Compiles and analyzes data to draw conclusions and make recommendations.",Posted1 day ago,2022-05-05
868,"Sr Analyst, Enterprise Material Data Steward",PepsiCo,"Purchase, NY 10577",N/A,4+ years of experience working in Data Governance or Data Management within a global CPG (Consumer Packaged Good) company; Strong data management background who…,Posted30+ days ago,2022-05-05
869,Business Analyst,Thought Machine,"New York, NY",Estimated $99.5K - $126K a year,"Excellent analytical approach and problem solving skills with attention to detail.
As a Business Analyst at Thought Machine you will provide support and client…",Posted30+ days ago,2022-05-05
870,new,Upstate Cerebral Palsy Inc.,"Utica, NY 13502+1 location",N/A,"Analyze data independently and submit findings to the VP of Finance.
Must have the ability to analyze and interpret large amounts of data.",PostedToday,2022-05-05
871,Senior Quantitative Analyst,First Republic Bank,"New York, NY 10020 (Midtown area)",N/A,"Collaborate with programmers or analysts in Git and GitHub environments.
Assist in data collection, extraction, scrubbing, validity and sanity checks,…",Posted30+ days ago,2022-05-05
872,Category Analyst,Daymon,"Schenectady, NY 12305",N/A,"Ability to research and analyze data effectively.
Provide weekly sales summaries by pulling data.
Research, analyze, and present data as assigned.",Posted30+ days ago,2022-05-05
873,Compensation Analyst,ConnectiCare,"New York, NY",N/A,"Perform other support functions such as audit/data submissions.
Learn to apply established job evaluation methodology to analyze, evaluate, and recommend grade…",Posted22 days ago,2022-05-05
874,CPG Private Wealth Partners – Investor Services & Data Analy...,Kohlberg Kravis Roberts & Co.,"New York, NY 10019 (Midtown area)",N/A,"Minimum of 3-5 years of experience in investor services and data analytics, including a depth of expertise in onboarding and ongoing product management of…",Posted23 days ago,2022-05-05
875,Sr. Financial Recovery & COB Analyst,ConnectiCare,"New York, NY",N/A,"Analyze data to identify additional COB opportunities.
Analyze overpayment data to identify opportunities for improvement in financial recovery processes and…",Posted30+ days ago,2022-05-05
876,Supply Chain Analyst,"SRC, Inc.","Syracuse, NY 13206 (Eastwood area)",Estimated $60.1K - $76.1K a year,"Provide analytics support through combination of data mining, data modeling, data analysis, cost/benefit analysis, process mapping, and/or problem analysis.",Posted30+ days ago,2022-05-05
877,Regulatory Reporting Business Analyst,Arrayo,"New York, NY",N/A,"Experience with data enhancement / data quality projects.
Perform data mapping analysis to understand the availability and quality of data.",Posted30+ days ago,2022-05-05
878,Business Analyst III,Change Healthcare,"New York, NY+1 location",N/A,"As directed, the BA will participate in an agile development team, ensuring features and functionality requested by users align with business goals for the…",Posted30+ days ago,2022-05-05
879,Business Analyst,InvestCloud,"New York, NY 10022 (Midtown area)",Estimated $93.6K - $119K a year,Conduct data analysis based on source data systems and target staging tables; drive design with Integration developers.,Posted15 days ago,2022-05-05
880,Business Intelligence Analyst,Qapital,"Remote in New York, NY 10011",Estimated $80K - $101K a year,"2+ years of experience working with data reporting and/or data visualization.
Create data visualization and dashboards.
In this role, you will.",Posted30+ days ago,2022-05-05
881,Senior Payroll Analyst,Northwell Health,"Lake Success, NY",N/A,"3-5 years of relevant experience, required.
Analyzes and prepares payroll and application data in effective and clear formats for use by management and staff.",Posted30+ days ago,2022-05-05
882,Customer Analyst - Tory Burch,People Strata,"Remote in New York, NY",Estimated $40.2K - $51K a year,"Knowledge of customer data management such as customer data consolidation, cleansing, and testing is preferred.",Posted30+ days ago,2022-05-05
883,Sr. Financial Analyst - New York or Chicago,Allianz Global Corporate & Specialty,"New York, NY 10005 (Financial District area)",N/A,"Advanced Excel and PowerPoint skills to effectively analyze data and convey messages in a winning fashion.
1-3 years of professional experience in reinsurance,…",Posted15 days ago,2022-05-05
884,Sr. Data & Business Intelligence Specialist,ConnectiCare,"New York, NY",N/A,"3 – 5 years’ prior related work experience in business intelligence or data analytics role required.
Develop high quality, professional data presentations.",Posted30+ days ago,2022-05-05
885,Analyst - Global Transaction Analytics,Alvarez & Marsal,"New York, NY",Estimated $83.1K - $105K a year,"Strong technical background with hands-on data analytics experience.
1-2+ years of experience in data analytics or transaction services.",Posted30+ days ago,2022-05-05
